d_odds,odds,home_name,score,away_name,_id,a_odds,result,match_id,time,h_odds
7.20,,加的夫城,1:2,伯顿,20170823018,4.20,0,周二018,2017-08-23,1.33
9.60,,布赖顿,1:0,巴尼特,20170823017,5.20,3,周二017,2017-08-23,1.20
1.90,,伯明翰,1:2,伯恩茅斯,20170823016,3.35,0,周二016,2017-08-23,3.30
4.86,,阿斯顿维拉,4:1,维冈竞技,20170823015,3.70,3,周二015,2017-08-23,1.53
1.35,,阿克宁顿,1:3,西布罗姆维奇,20170823014,4.20,0,周二014,2017-08-23,6.65
1.59,,尼斯,0:2,那不勒斯,20170823013,3.75,0,周二013,2017-08-23,4.30
2.03,,内卡萨,1:1,蓝十字,20170824030,3.05,1,周三030,2017-08-24,3.25
5.15,,蒙特雷,4:1,托卢卡,20170824029,3.92,3,周三029,2017-08-24,1.47
3.70,,皇家盐湖城,4:0,圣何塞地震,20170824028,3.60,3,周三028,2017-08-24,1.72
2.55,,温哥华白帽,1:1,西雅图海湾人,20170824027,3.35,1,周三027,2017-08-24,2.28
1.89,,哈德斯菲尔德,0:0,南安普敦,20170826027,3.15,1,周六027,2017-08-26,3.55
3.55,,水晶宫,0:2,斯旺西,20170826026,3.20,0,周六026,2017-08-26,1.87
1.10,,云达不来梅,0:2,拜仁慕尼黑,20170826025,6.85,0,周六025,2017-08-26,13.50
2.84,,斯图加特,1:0,美因茨,20170826024,3.25,3,周六024,2017-08-26,2.13
1.97,,奥格斯堡,2:2,门兴格拉德巴赫,20170826023,3.20,1,周六023,2017-08-26,3.25
3.38,,法兰克福,0:1,沃尔夫斯堡,20170826022,3.10,0,周六022,2017-08-26,1.96
2.45,,马里博尔,1:0,贝尔谢巴夏普尔,20170823012,3.05,3,周二012,2017-08-23,2.55
2.48,,里耶卡,0:1,奥林匹亚科斯,20170823011,2.95,0,周二011,2017-08-23,2.58
9.35,,塞维利亚,2:2,伊斯坦布尔,20170823010,5.10,1,周二010,2017-08-23,1.21
8.55,,水晶宫,2:1,伊普斯维奇,20170823009,5.20,3,周二009,2017-08-23,1.22
1.97,,图尔,0:0,勒阿弗尔,20170823008,3.15,1,周二008,2017-08-23,3.30
2.87,,巴黎FC,0:2,克莱蒙,20170823007,2.80,0,周二007,2017-08-23,2.36
3.02,,勒沃库森,2:2,霍芬海姆,20170826021,3.65,1,周六021,2017-08-26,1.91
3.55,,洛里昂,2:1,兰斯,20170826020,2.88,3,周六020,2017-08-26,2.00
3.35,,图拉兵工厂,0:1,阿姆卡尔,20170826019,2.73,0,周六019,2017-08-26,2.15
1.14,,伯恩茅斯,1:2,曼彻斯特城,20170826018,5.91,0,周六018,2017-08-26,12.00
2.30,,雷根斯堡,1:2,基尔,20170826017,3.25,0,周六017,2017-08-26,2.59
3.55,,圣保利,1:0,海登海姆,20170826016,3.20,3,周六016,2017-08-26,1.87
5.80,,阿雅克肖GFCO,0:0,圣旺红星,20170823006,3.45,1,周二006,2017-08-23,1.50
3.60,,南锡,2:2,奥尔良,20170823005,3.10,1,周二005,2017-08-23,1.89
5.60,,洛里昂,3:2,朗斯,20170823004,3.90,3,周二004,2017-08-23,1.44
2.21,,奥厄,3:1,纽伦堡,20170826015,3.10,3,周六015,2017-08-26,2.82
2.56,,金泽塞维根,1:2,赞岐釜玉海,20170826014,3.20,0,周六014,2017-08-26,2.35
4.85,,德岛漩涡,1:1,山形山神,20170826013,3.65,1,周六013,2017-08-26,1.54
1.46,,群马温泉,0:2,湘南海洋,20170826012,3.75,0,周六012,2017-08-26,5.65
12.00,,曼彻斯特联,2:0,莱切斯特城,20170827066,5.65,3,周六066,2017-08-27,1.15
1.14,,阿拉维斯,0:2,巴塞罗那,20170827065,6.20,0,周六065,2017-08-27,11.00
3.45,,沙勒罗瓦,3:2,聚尔特瓦雷赫姆,20170827064,3.30,3,周六064,2017-08-27,1.87
2.50,,贝内文托,0:1,博洛尼亚,20170827063,3.05,0,周六063,2017-08-27,2.50
1.26,,热那亚,2:4,尤文图斯,20170827062,4.55,0,周六062,2017-08-27,8.60
1.80,,南特,0:0,里昂,20170826061,3.40,1,周六061,2017-08-26,3.58
2.62,,巴勒斯坦人,1:3,基约塔,20170826060,3.30,0,周六060,2017-08-26,2.25
3.60,,摩雷伦斯,0:3,通德拉,20170826059,2.95,0,周六059,2017-08-26,1.95
2.58,,费雷拉,0:0,吉马良斯,20170826058,3.05,1,周六058,2017-08-26,2.42
5.65,,喀山红宝石,1:0,托斯诺,20170826057,3.45,3,周六057,2017-08-26,1.51
1.67,,姆延达伦,1:2,萨尔普斯堡,20170826056,3.50,0,周六056,2017-08-26,4.10
1.60,,埃斯基尔斯蒂纳,0:0,哈马比,20170826055,3.70,1,周六055,2017-08-26,4.30
2.05,,马瑟韦尔,2:1,哈茨,20170826054,3.25,3,周六054,2017-08-26,3.00
1.59,,帕尔蒂克,3:4,阿伯丁,20170826053,3.55,0,周六053,2017-08-26,4.60
2.74,,基尔马诺克,2:2,汉密尔顿,20170826052,3.12,1,周六052,2017-08-26,2.25
16.00,,凯尔特人,1:1,圣约翰斯通,20170826051,6.70,1,周六051,2017-08-26,1.09
3.78,,维冈竞技,1:1,朴次茅斯,20170826050,3.30,1,周六050,2017-08-26,1.78
2.28,,沃尔索尔,3:3,布拉德福德,20170826049,2.95,1,周六049,2017-08-26,2.84
2.65,,罗瑟汉姆,0:2,查尔顿,20170826048,3.25,0,周六048,2017-08-26,2.25
3.40,,罗奇代尔,0:0,贝里,20170826047,3.40,1,周六047,2017-08-26,1.85
2.45,,普利茅斯,0:4,斯肯索普,20170826046,3.05,0,周六046,2017-08-26,2.55
3.75,,牛津联,1:1,什鲁斯伯里,20170826045,3.25,1,周六045,2017-08-26,1.80
2.30,,北安普敦,1:4,彼得堡联,20170826044,3.25,0,周六044,2017-08-26,2.59
2.02,,吉灵汉姆,3:3,南安联,20170826043,3.21,1,周六043,2017-08-26,3.10
3.35,,布里斯托尔流浪,3:1,福利特伍德,20170826042,3.15,3,周六042,2017-08-26,1.95
3.92,,布莱克浦,2:1,奥德汉姆,20170826041,3.20,3,周六041,2017-08-26,1.78
3.55,,布莱克本,4:1,米尔顿凯恩斯,20170826040,3.20,3,周六040,2017-08-26,1.87
2.45,,AFC温布尔登,2:0,唐卡斯特,20170826039,3.00,3,周六039,2017-08-26,2.58
2.44,,谢菲尔德联,3:1,德比郡,20170826038,3.00,3,周六038,2017-08-26,2.59
2.33,,米尔沃尔,4:0,诺维奇,20170826037,3.25,3,周六037,2017-08-26,2.55
3.38,,桑托斯拉古纳,1:1,瓜达拉哈拉,20170824026,3.20,1,周三026,2017-08-24,1.92
2.43,,普埃布拉,0:1,莱昂,20170824025,3.15,0,周三025,2017-08-24,2.50
6.15,,弗拉门戈,1:0,博塔弗戈,20170824024,3.55,3,周三024,2017-08-24,1.46
3.35,,克鲁塞罗,1:0,格雷米奥,20170824023,3.12,3,周三023,2017-08-24,1.96
2.15,,亚松森国民,1:0,拉普拉塔大学生,20170824022,2.77,3,周三022,2017-08-24,3.30
2.53,,墨西哥美洲,2:2,老虎大学,20170824021,2.97,1,周三021,2017-08-24,2.53
4.90,,达拉斯FC,3:3,休斯敦迪纳摩,20170824020,3.80,1,周三020,2017-08-24,1.51
7.05,,多伦多FC,3:0,费城联合,20170824019,4.70,3,周三019,2017-08-24,1.29
2.16,,华盛顿联,1:0,亚特兰大联,20170824018,3.35,3,周三018,2017-08-24,2.72
5.25,,哥伦布机员,2:0,洛杉矶银河,20170824017,4.35,3,周三017,2017-08-24,1.41
4.50,,天主大学,1:1,瓦奇巴托,20170824016,3.85,1,周三016,2017-08-24,1.55
2.29,,沙佩科恩斯,0:1,科林蒂安,20170824015,3.05,0,周三015,2017-08-24,2.74
5.20,,特木科体育,0:0,圣费利普联合,20170824014,3.65,1,周三014,2017-08-24,1.51
13.00,,斯托克城,4:0,罗奇代尔,20170824013,6.00,3,周三013,2017-08-24,1.13
9.00,,南安普敦,0:2,狼队,20170824012,4.60,0,周三012,2017-08-24,1.25
3.38,,波斯波利斯,2:2,吉达阿赫利,20170823003,3.05,1,周二003,2017-08-23,1.98
2.01,,阿斯塔纳,4:3,凯尔特人,20170822002,3.30,3,周二002,2017-08-22,3.05
1.19,,切尔滕汉姆,0:2,西汉姆联,20170824011,5.40,0,周三011,2017-08-24,9.75
1.81,,布莱克本,0:2,伯恩利,20170824010,3.45,0,周三010,2017-08-24,3.50
7.00,,纽卡斯尔联,2:2,诺丁汉森林,20170824009,4.50,1,周三009,2017-08-24,1.31
7.20,,哈德斯菲尔德,2:1,罗瑟汉姆,20170824008,4.40,3,周三008,2017-08-24,1.31
6.25,,布拉格斯拉维亚,0:0,希腊人竞技,20170824007,3.70,1,周三007,2017-08-24,1.43
1.67,,布加勒斯特星,1:5,里斯本竞技,20170824006,3.25,0,周三006,2017-08-24,4.50
--,,巴黎圣日尔曼,6:2,图卢兹,20170821061,--,3,周日061,2017-08-21,--
1.30,,克罗托内,0:3,AC米兰,20170821060,4.40,0,周日060,2017-08-21,7.50
6.18,,桑普多利亚,2:1,贝内文托,20170821059,3.95,3,周日059,2017-08-21,1.40
2.79,,上海上港,4:0,广州恒大,20170822001,3.25,3,周二001,2017-08-22,2.16
2.95,,弗鲁米嫩塞,2:1,米内罗竞技,20170822014,3.25,3,周一014,2017-08-22,2.07
1.72,,坦珀利,0:2,防御与正义,20170822015,3.10,0,周一015,2017-08-22,4.45
3.16,,马拉加,0:1,埃瓦尔,20170822013,3.10,0,周一013,2017-08-22,2.04
2.80,,费伦斯,2:1,费雷拉,20170822012,2.76,3,周一012,2017-08-22,2.44
9.70,,曼彻斯特城,1:1,埃弗顿,20170822011,5.20,1,周一011,2017-08-22,1.20
4.76,,利物浦,4:2,霍芬海姆,20170824005,4.10,3,周三005,2017-08-24,1.48
5.15,,哥本哈根,2:1,卡拉巴赫,20170824004,3.35,3,周三004,2017-08-24,1.57
5.60,,莫斯科中央陆军,2:0,年轻人,20170824003,4.05,3,周三003,2017-08-24,1.42
3.10,,川崎前锋,3:1,浦和红钻,20170823002,3.40,3,周三002,2017-08-23,1.95
1.53,,阿德莱德联,3:0,墨尔本胜利,20170823001,3.90,3,周三001,2017-08-23,4.55
2.90,,美洲狮,1:2,莫雷利亚,20170823037,3.20,0,周二037,2017-08-23,2.12
3.76,,萨索洛,0:0,热那亚,20170821058,3.35,1,周日058,2017-08-21,1.77
4.05,,乌迪内斯,1:2,切沃,20170821057,3.15,0,周日057,2017-08-21,1.77
13.00,,拉齐奥,0:0,费拉拉SPAL,20170821056,5.70,1,周日056,2017-08-21,1.14
6.90,,国际米兰,3:0,佛罗伦萨,20170821055,4.30,3,周日055,2017-08-21,1.33
2.08,,博洛尼亚,1:1,都灵,20170821054,3.15,1,周日054,2017-08-21,3.02
3.63,,埃弗顿VM,1:1,奥伊金斯,20170821053,3.50,1,周日053,2017-08-21,1.76
2.12,,沙托鲁,1:0,尼姆,20170822010,2.85,3,周一010,2017-08-22,3.26
2.85,,比勒费尔德,2:0,波鸿,20170822009,3.11,3,周一009,2017-08-22,2.19
2.08,,莱万特,1:0,比利亚雷亚尔,20170822008,2.90,3,周一008,2017-08-22,3.30
2.56,,埃因霍温青年队,2:2,格拉夫夏普,20170822007,3.40,1,周一007,2017-08-22,2.25
2.45,,乌德勒支青年队,0:3,奥斯,20170822006,3.50,0,周一006,2017-08-22,2.30
7.65,,格罗兹尼,1:2,图拉兵工厂,20170822005,3.80,0,周一005,2017-08-22,1.36
3.38,,克雷塔罗,1:3,蒂华纳,20170823036,3.20,0,周二036,2017-08-23,1.92
3.20,,阿特拉斯,1:1,普埃布拉大学,20170823035,3.30,1,周二035,2017-08-23,1.95
2.20,,图库曼竞技,1:0,阿根廷独立,20170823034,2.80,3,周二034,2017-08-23,3.15
--,,巴塞罗那,2:0,皇家贝蒂斯,20170821052,--,3,周日052,2017-08-21,--
1.60,,穆斯克龙,3:2,根特,20170821051,3.52,3,周日051,2017-08-21,4.53
2.32,,维京,2:4,布兰,20170821050,3.15,0,周日050,2017-08-21,2.63
4.95,,托卢卡,0:0,内卡萨,20170821049,3.77,1,周日049,2017-08-21,1.51
3.48,,罗斯托夫,0:0,克拉斯诺达尔,20170821048,2.92,1,周日048,2017-08-21,2.00
--,,波尔图,3:0,摩雷伦斯,20170821047,--,3,周日047,2017-08-21,--
4.80,,萨尔普斯堡,0:0,斯特罗姆加斯特,20170822004,3.70,1,周一004,2017-08-22,1.54
2.70,,厄勒布鲁,0:3,哈马比,20170822003,3.35,0,周一003,2017-08-22,2.17
7.50,,毕尔巴鄂竞技,0:0,赫塔费,20170821046,4.20,1,周日046,2017-08-21,1.32
1.55,,科特赖克,1:2,布鲁日,20170821045,3.75,0,周日045,2017-08-21,4.60
3.35,,特罗姆瑟,3:2,奥勒松,20170821044,3.35,3,周日044,2017-08-21,1.88
2.05,,斯塔贝克,3:2,莫尔德,20170821043,3.55,3,周日043,2017-08-21,2.78
3.16,,松达尔,2:0,克里斯蒂安松,20170821042,3.20,3,周日042,2017-08-21,2.00
6.95,,罗森博格,0:1,海于格松,20170821041,4.75,0,周日041,2017-08-21,1.29
4.30,,奥德,1:0,桑纳菲尤尔,20170821040,3.35,3,周日040,2017-08-21,1.67
2.17,,亚特兰大,0:1,罗马,20170821039,3.15,0,周日039,2017-08-21,2.85
4.50,,门兴格拉德巴赫,1:0,科隆,20170821038,3.60,3,周日038,2017-08-21,1.59
2.70,,天狼星,0:1,北雪平,20170820037,3.40,0,周日037,2017-08-20,2.15
2.95,,IFK哥德堡,1:1,赫根,20170820036,3.25,1,周日036,2017-08-20,2.08
3.60,,伊基克体育,0:1,库里科联,20170820035,3.40,0,周日035,2017-08-20,1.80
3.00,,塞图巴尔,1:1,沙维什,20170820034,2.85,1,周日034,2017-08-20,2.25
5.50,,马赛,1:1,昂热,20170820033,3.75,1,周日033,2017-08-20,1.47
3.35,,托特纳姆热刺,1:2,切尔西,20170820032,3.20,0,周日032,2017-08-20,1.93
2.40,,鹿特丹斯巴达,1:1,兹沃勒,20170820031,3.40,1,周日031,2017-08-20,2.39
1.15,,布雷达,1:4,PSV埃因霍温,20170820030,6.10,0,周日030,2017-08-20,10.50
5.00,,莫斯科迪纳摩,1:1,乌法,20170820029,3.25,1,周日029,2017-08-20,1.61
4.43,,格雷米奥,0:0,巴拉纳竞技,20170820028,3.40,1,周日028,2017-08-20,1.64
2.50,,弗赖堡,0:0,法兰克福,20170820027,3.05,1,周日027,2017-08-20,2.50
2.12,,厄斯特松德,0:3,AIK索尔纳,20170820026,3.10,0,周日026,2017-08-20,3.00
8.00,,佐加顿斯,2:1,哈尔姆斯塔德,20170820025,5.05,3,周日025,2017-08-20,1.24
5.45,,里尔,0:2,卡昂,20170820024,3.65,0,周日024,2017-08-20,1.49
10.25,,安德莱赫特,2:3,圣图尔登,20170820023,5.25,0,周日023,2017-08-20,1.19
6.90,,乌德勒支,2:0,威廉二世,20170820022,4.40,3,周日022,2017-08-20,1.32
12.00,,阿贾克斯,3:1,格罗宁根,20170820021,6.55,3,周日021,2017-08-20,1.12
2.45,,哈德斯菲尔德,1:0,纽卡斯尔联,20170820020,2.95,3,周日020,2017-08-20,2.62
1.52,,阿姆卡尔,0:1,圣彼得堡泽尼特,20170820019,3.35,0,周日019,2017-08-20,5.80
3.55,,基尔,3:1,菲尔特,20170820018,3.25,3,周日018,2017-08-20,1.86
5.80,,因戈尔施塔特,2:4,雷根斯堡,20170820017,3.82,0,周日017,2017-08-20,1.44
2.66,,纽伦堡,2:2,柏林联合,20170820016,3.25,1,周日016,2017-08-20,2.25
1.27,,SBV精英,0:1,费耶诺德,20170820015,4.80,0,周日015,2017-08-20,7.50
2.16,,仁川联,2:0,浦项制铁,20170820014,3.05,3,周日014,2017-08-20,2.95
3.70,,大邱FC,2:2,尚州尚武,20170820013,3.40,1,周日013,2017-08-20,1.77
7.00,,湘南海洋,0:0,熊本深红,20170820012,3.90,1,周日012,2017-08-20,1.37
3.30,,东京绿茵,2:1,长崎航海,20170820011,3.20,3,周日011,2017-08-20,1.95
4.80,,德岛漩涡,5:0,山口雷诺法,20170820010,3.80,3,周日010,2017-08-20,1.52
2.53,,神户胜利船,0:0,横滨水手,20170820009,3.30,1,周日009,2017-08-20,2.32
3.25,,横滨FC,1:0,水户蜀葵,20170820008,3.16,3,周日008,2017-08-20,1.98
2.40,,群马温泉,1:1,金泽塞维根,20170820007,3.20,1,周日007,2017-08-20,2.50
2.52,,名古屋鲸八,3:1,福冈黄蜂,20170820006,3.45,3,周日006,2017-08-20,2.26
2.18,,山形山神,2:2,千叶市原,20170820005,3.25,1,周日005,2017-08-20,2.76
2.56,,京都不死鸟,2:2,大分三神,20170820004,3.20,1,周日004,2017-08-20,2.35
2.53,,爱媛FC,1:1,町田泽维亚,20170820001,3.15,1,周日001,2017-08-20,2.40
4.56,,圣何塞地震,2:2,费城联合,20170820103,3.55,1,周六103,2017-08-20,1.59
4.10,,瓜达拉哈拉,0:1,普埃布拉,20170820102,3.20,0,周六102,2017-08-20,1.75
3.30,,岐阜FC,0:1,赞岐釜玉海,20170820003,3.40,0,周日003,2017-08-20,1.88
2.20,,冈山绿雉,0:0,松本山雅,20170820002,3.10,1,周日002,2017-08-20,2.84
3.20,,温哥华白帽,2:1,休斯敦迪纳摩,20170820101,3.50,3,周六101,2017-08-20,1.89
4.30,,科罗拉多急流,0:1,华盛顿联,20170820100,3.45,0,周六100,2017-08-20,1.65
3.20,,堪萨斯城竞技,2:0,达拉斯FC,20170820099,3.10,3,周六099,2017-08-20,2.03
2.20,,莱昂,1:2,蒙特雷,20170820098,3.30,0,周六098,2017-08-20,2.70
2.53,,韦拉克鲁斯,1:1,克雷塔罗,20170820097,2.95,1,周六097,2017-08-20,2.53
6.20,,老虎大学,2:0,美洲狮,20170820096,4.10,3,周六096,2017-08-20,1.38
2.70,,芝加哥火焰,1:3,多伦多FC,20170820095,3.50,0,周六095,2017-08-20,2.12
2.72,,奥兰多城,1:1,哥伦布机员,20170820094,3.30,1,周六094,2017-08-20,2.18
3.60,,蒙特利尔冲击,3:1,皇家盐湖城,20170820093,3.70,3,周六093,2017-08-20,1.72
7.30,,科洛科洛,1:2,康塞普西翁大学,20170820092,4.60,0,周六092,2017-08-20,1.29
2.10,,普埃布拉大学,2:3,墨西哥美洲,20170820091,3.25,0,周六091,2017-08-20,2.90
4.95,,蓝十字,2:1,阿特拉斯,20170820090,3.60,3,周六090,2017-08-20,1.54
8.70,,弗拉门戈,2:0,戈亚尼亚竞技,20170820089,4.80,3,周六089,2017-08-20,1.24
3.80,,安托法加斯塔,2:1,巴勒斯坦人,20170820088,3.40,3,周六088,2017-08-20,1.75
7.00,,塞维利亚,1:1,西班牙人,20170820087,4.10,1,周六087,2017-08-20,1.35
--,,本菲卡,5:0,比兰尼塞斯,20170820086,--,3,周六086,2017-08-20,--
8.75,,科林蒂安,0:1,维多利亚,20170820085,4.65,0,周六085,2017-08-20,1.25
4.70,,海伦芬,1:1,赫拉克勒斯,20170820084,4.15,1,周六084,2017-08-20,1.48
1.20,,维罗纳,1:3,那不勒斯,20170820083,5.35,0,周六083,2017-08-20,9.20
3.57,,西班牙联合,1:0,基约塔,20170820082,3.45,3,周六082,2017-08-20,1.79
3.65,,梅赫伦,1:2,安特卫普,20170820081,3.35,0,周六081,2017-08-20,1.80
1.38,,赫罗纳,2:2,马德里竞技,20170820080,3.80,1,周六080,2017-08-20,7.05
3.68,,贝弗伦,2:3,洛克伦,20170820079,3.38,0,周六079,2017-08-20,1.78
2.25,,欧本,2:1,奥斯坦德,20170820078,3.45,3,周六078,2017-08-20,2.53
3.73,,尼斯,2:0,甘冈,20170820077,3.30,3,周六077,2017-08-20,1.79
3.80,,蒙彼利埃,1:1,斯特拉斯堡,20170820076,3.35,1,周六076,2017-08-20,1.76
6.10,,雷恩,2:2,第戎,20170820075,3.90,1,周六075,2017-08-20,1.41
3.03,,特鲁瓦,0:1,南特,20170820074,2.90,0,周六074,2017-08-20,2.20
6.90,,圣埃蒂安,3:0,亚眠,20170820073,3.85,3,周六073,2017-08-20,1.38
7.35,,阿尔克马尔,2:0,海牙,20170820072,5.00,3,周六072,2017-08-20,1.26
3.25,,德累斯顿,0:4,桑德豪森,20170819014,3.20,0,周六014,2017-08-19,1.97
3.75,,海登海姆,1:2,杜伊斯堡,20170819013,3.10,0,周六013,2017-08-19,1.85
3.82,,福利特伍德,2:0,AFC温布尔登,20170819044,3.00,3,周六044,2017-08-19,1.87
4.10,,唐卡斯特,3:3,布莱克浦,20170819043,3.35,1,周六043,2017-08-19,1.71
4.45,,查尔顿,4:1,北安普敦,20170819042,3.40,3,周六042,2017-08-19,1.64
5.40,,福伦丹,2:2,海尔蒙特,20170819016,4.10,1,周五016,2017-08-19,1.43
5.20,,埃因霍温FC,2:2,特尔斯达,20170819015,4.20,1,周五015,2017-08-19,1.43
1.37,,塞拉亚,0:1,蒙特雷,20170816019,4.15,0,周二019,2017-08-16,6.30
1.33,,辛辛那提FC,2:2,纽约红牛,20170816018,4.50,1,周二018,2017-08-16,6.45
1.40,,巴勒斯坦人,1:1,科洛科洛,20170816017,4.25,1,周二017,2017-08-16,5.55
5.30,,格雷米奥,1:0,克鲁塞罗,20170817026,3.35,3,周三026,2017-08-17,1.56
2.40,,博塔弗戈,0:0,弗拉门戈,20170817025,2.95,1,周三025,2017-08-17,2.68
6.00,,莱昂,2:0,韦拉克鲁斯,20170817024,4.30,3,周三024,2017-08-17,1.37
1.42,,吉马良斯,0:5,里斯本竞技,20170820071,3.95,0,周六071,2017-08-20,5.80
6.25,,喀山红宝石,6:0,安郅马哈奇卡拉,20170820070,3.58,3,周六070,2017-08-20,1.45
3.75,,特温特,1:2,芬洛,20170820069,3.45,0,周六069,2017-08-20,1.75
2.32,,沙尔克04,2:0,莱比锡红牛,20170820068,3.20,3,周六068,2017-08-20,2.60
3.35,,桑德兰,0:2,利兹联,20170820067,3.20,0,周六067,2017-08-20,1.93
5.65,,桑托斯拉古纳,2:3,韦拉克鲁斯,20170814053,3.88,0,周日053,2017-08-14,1.44
2.28,,博塔弗戈,1:0,格雷米奥,20170814052,3.05,3,周日052,2017-08-14,2.76
3.75,,巴拉纳竞技,4:1,巴伊亚,20170814051,3.10,3,周日051,2017-08-14,1.85
3.90,,水原三星,2:3,江原FC,20170819012,3.40,0,周六012,2017-08-19,1.73
8.90,,全北现代,3:1,光州FC,20170819011,4.75,3,周六011,2017-08-19,1.24
5.28,,济州联,3:1,全南天龙,20170819010,4.15,3,周六010,2017-08-19,1.43
2.94,,首尔FC,1:1,蔚山现代,20170819009,3.15,1,周六009,2017-08-19,2.12
3.85,,浦和红钻,2:1,东京FC,20170819008,3.90,3,周六008,2017-08-19,1.63
13.00,,曼彻斯特联,4:0,西汉姆联,20170813025,5.50,3,周日025,2017-08-13,1.15
2.95,,格罗宁根,3:3,海伦芬,20170813024,3.50,1,周日024,2017-08-13,1.98
10.30,,莫斯科火车头,0:2,托斯诺,20170813055,4.30,0,周日055,2017-08-13,1.25
2.52,,贝里,2:3,布里斯托尔流浪,20170819041,3.20,0,周六041,2017-08-19,2.38
2.91,,布拉德福德,0:1,布莱克本,20170819040,2.95,0,周六040,2017-08-19,2.24
3.85,,狼队,1:2,加的夫城,20170819039,3.12,0,周六039,2017-08-19,1.82
2.70,,女王公园巡游者,2:1,赫尔城,20170819038,3.05,3,周六038,2017-08-19,2.32
3.13,,普雷斯顿,1:0,雷丁,20170819037,3.15,3,周六037,2017-08-19,2.03
2.51,,雷丁,2:1,阿斯顿维拉,20170816016,3.00,3,周二016,2017-08-16,2.52
3.32,,米尔沃尔,3:4,伊普斯维奇,20170816015,3.10,0,周二015,2017-08-16,1.98
8.25,,米德尔斯堡,2:0,伯顿,20170816014,4.40,3,周二014,2017-08-16,1.28
2.70,,利兹联,0:0,富勒姆,20170816013,3.30,1,周二013,2017-08-16,2.20
2.73,,赫尔城,2:3,狼队,20170816012,2.95,0,周二012,2017-08-16,2.36
5.10,,内卡萨,4:0,萨卡特卡斯,20170817023,3.65,3,周三023,2017-08-17,1.52
1.77,,库利亚坎,1:2,托卢卡,20170817022,3.30,0,周三022,2017-08-17,3.85
2.54,,蒙特利尔冲击,3:0,芝加哥火焰,20170817021,3.50,3,周三021,2017-08-17,2.22
2.40,,皇家马德里,2:0,巴塞罗那,20170817020,3.80,3,周三020,2017-08-17,2.23
4.70,,诺维奇,2:0,女王公园巡游者,20170817019,3.80,3,周三019,2017-08-17,1.53
1.65,,斯托克城,1:0,阿森纳,20170820066,3.50,3,周六066,2017-08-20,4.20
3.10,,维戈塞尔塔,2:3,皇家社会,20170820065,3.25,0,周六065,2017-08-20,2.01
3.95,,亨克,0:1,沙勒罗瓦,20170820064,3.45,0,周六064,2017-08-20,1.71
3.10,,利勒斯特罗姆,2:1,瓦勒伦加,20170820063,3.40,3,周六063,2017-08-20,1.95
--,,尤文图斯,3:0,卡利亚里,20170820062,--,3,周六062,2017-08-20,--
3.30,,奥达科斯意大利人,1:3,伊基克体育,20170814050,3.40,0,周日050,2017-08-14,1.89
2.95,,巴塞罗那,1:3,皇家马德里,20170814049,3.80,0,周日049,2017-08-14,1.90
1.14,,通德拉,0:1,波尔图,20170814048,5.80,0,周日048,2017-08-14,12.50
5.42,,累西腓体育,0:0,庞特普雷塔,20170814047,3.65,1,周日047,2017-08-14,1.49
1.98,,瓦斯科达伽马,1:1,帕尔梅拉斯,20170814046,3.15,1,周日046,2017-08-14,3.26
4.70,,广岛三箭,1:0,甲府风林,20170819007,3.50,3,周六007,2017-08-19,1.59
3.12,,鸟栖沙岩,3:0,大宫松鼠,20170819006,3.25,3,周六006,2017-08-19,2.00
2.40,,新泻天鹅,1:2,仙台七夕,20170819005,3.25,0,周六005,2017-08-19,2.48
7.25,,川崎前锋,2:1,札幌冈萨多,20170819004,4.90,3,周六004,2017-08-19,1.27
2.24,,大阪钢巴,0:1,柏太阳神,20170819003,3.50,0,周六003,2017-08-19,2.52
4.12,,圣保罗,3:2,克鲁塞罗,20170813023,3.35,3,周日023,2017-08-13,1.70
4.75,,维冈竞技,4:1,贝里,20170813022,3.55,3,周日022,2017-08-13,1.57
1.39,,奥斯纳布吕克,3:1,汉堡,20170813021,4.15,3,周日021,2017-08-13,5.90
2.33,,哈马比,2:2,厄斯特松德,20170813020,3.20,1,周日020,2017-08-13,2.58
14.00,,AIK索尔纳,1:1,埃斯基尔斯蒂纳,20170813019,6.05,1,周日019,2017-08-13,1.12
2.35,,诺丁汉森林,2:1,米德尔斯堡,20170819036,3.10,3,周六036,2017-08-19,2.62
2.27,,伊普斯维奇,2:0,布伦特福德,20170819035,3.40,3,周六035,2017-08-19,2.53
3.75,,富勒姆,0:1,谢菲尔德星期三,20170819034,3.45,0,周六034,2017-08-19,1.75
3.80,,布里斯托尔城,0:0,米尔沃尔,20170819033,3.55,1,周六033,2017-08-19,1.71
2.07,,博尔顿,1:2,德比郡,20170819032,2.96,0,周六032,2017-08-19,3.25
4.40,,德比郡,1:0,普雷斯顿,20170816011,3.30,3,周二011,2017-08-16,1.67
4.75,,加的夫城,2:0,谢菲尔德联,20170816010,3.36,3,周二010,2017-08-16,1.61
3.00,,布伦特福德,2:2,布里斯托尔城,20170816009,3.60,1,周二009,2017-08-16,1.93
4.45,,伯明翰,0:0,博尔顿,20170816008,3.40,1,周二008,2017-08-16,1.64
2.10,,巴恩斯利,2:1,诺丁汉森林,20170816007,3.35,3,周二007,2017-08-16,2.82
2.83,,谢菲尔德星期三,1:1,桑德兰,20170817018,3.00,1,周三018,2017-08-17,2.26
12.00,,那不勒斯,2:0,尼斯,20170817017,5.65,3,周三017,2017-08-17,1.15
